genebody_chr	genebody_start	genebody_end	gene_id_x	score	strand	anchor_chr	anchor_start	anchor_end	genebody_anchor	deg_class	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	anchor_side	distal_chr	distal_start	distal_end	gene_id_y	gene_symbol
chr10	69801923	69959201	ENST00000517713.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000517713	COL13A1
chr10	69801923	69959201	ENST00000517713.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000517713	COL13A1
chr10	69801923	69959201	ENST00000520133.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000520133	COL13A1
chr10	69801923	69959201	ENST00000520133.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000520133	COL13A1
chr10	69801923	69959201	ENST00000522165.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000522165	COL13A1
chr10	69801923	69959201	ENST00000522165.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000522165	COL13A1
chr10	69801923	69959384	ENST00000673914.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000673914	COL13A1
chr10	69801923	69959384	ENST00000673914.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000673914	COL13A1
chr10	69801923	69959384	ENST00000674008.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000674008	COL13A1
chr10	69801923	69959384	ENST00000674008.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000674008	COL13A1
chr10	69801923	69959594	ENST00000674040.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000674040	COL13A1
chr10	69801923	69959594	ENST00000674040.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000674040	COL13A1
chr10	69801923	69959600	ENST00000673641.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000673641	COL13A1
chr10	69801923	69959600	ENST00000673641.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000673641	COL13A1
chr10	69801923	69959603	ENST00000673957.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000673957	COL13A1
chr10	69801923	69959603	ENST00000673957.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000673957	COL13A1
chr10	69801923	69959617	ENST00000673628.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000673628	COL13A1
chr10	69801923	69959617	ENST00000673628.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000673628	COL13A1
chr10	69801923	69959624	ENST00000398969.8	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000398969	COL13A1
chr10	69801923	69959624	ENST00000398969.8	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000398969	COL13A1
chr10	69801923	69959627	ENST00000682679.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000682679	COL13A1
chr10	69801923	69959627	ENST00000682679.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000682679	COL13A1
chr10	69874636	69933161	ENST00000684387.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000684387	COL13A1
chr10	69874636	69933161	ENST00000684387.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000684387	COL13A1
chr10	69877538	69959614	ENST00000674124.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000674124	COL13A1
chr10	69877538	69959614	ENST00000674124.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000674124	COL13A1
chr10	69886955	69959583	ENST00000684309.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000684309	COL13A1
chr10	69886955	69959583	ENST00000684309.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000684309	COL13A1
chr10	69886955	69959601	ENST00000683194.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000683194	COL13A1
chr10	69886955	69959601	ENST00000683194.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000683194	COL13A1
chr10	69886955	69959614	ENST00000683667.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000683667	COL13A1
chr10	69886955	69959614	ENST00000683667.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000683667	COL13A1
chr10	69888922	69959619	ENST00000683633.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000683633	COL13A1
chr10	69888922	69959619	ENST00000683633.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000683633	COL13A1
chr10	69894194	69959648	ENST00000674050.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000674050	COL13A1
chr10	69894194	69959648	ENST00000674050.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000674050	COL13A1
chr10	69902247	69959605	ENST00000683993.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000683993	COL13A1
