chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr7	106445001	106465000	chr7	106205001	106465000	260000	20000	18.197115384615383	95.0%	0.0735	-0.4965141746420644	0.0785	-0.49651417464206443	18.197115384615383	3785	2.166104304662827	1802.1987814794722
chr15	59240001	59255000	chr15	59240001	59495000	255000	15000	18.026143790849677	98.0%	0.036	-0.4965210867168147	0.038	-0.4965210867168147	18.026143790849673	2758	3.1264604306171333	1435.0453376532641
chr2	237650001	237670000	chr2	237650001	237855000	205000	20000	21.3109756097561	96.0%	0.059	-0.497964340755045	0.065	-0.49796434075504503	21.3109756097561	3495	1.2743562359304512	835.9776907703761
chr10	62230001	62245000	chr10	61920001	62245000	325000	15000	14.0	97.0%	0.089	-0.4990467002029198	0.096	-0.49904670020291986	14.0	2730	2.394289506407371	1400.6593612483118
chr4	81825001	81845000	chr4	81420001	81845000	425000	20000	12.741176470588234	95.0%	0.079	-0.5081519543746266	0.082	-0.5081519543746266	12.741176470588234	4332	2.312982372231527	3145.6560262348767
chr16	85600001	85620000	chr16	85300001	85620000	320000	20000	11.8203125	95.0%	0.08	-0.5245535863935022	0.08199999999999999	-0.5245535863935022	11.8203125	3026	1.8697962047844787	1914.6713136993062
chr9	97895001	97915000	chr9	97615001	97915000	300000	20000	16.720833333333335	95.0%	0.0755	-0.5341605385929762	0.078	-0.5341605385929762	16.720833333333335	4013	2.5334165934451724	2432.0799297073654
chr2	37975001	38000000	chr2	37975001	38560000	585000	25000	14.35897435897436	95.0%	0.07	-0.5368555838476828	0.078	-0.5368555838476828	14.35897435897436	8400	2.9173040839225766	8533.114445473537
chr2	49260001	49280000	chr2	49260001	49450000	190000	20000	35.19078947368421	97.0%	0.0825	-0.5384293283192588	0.0865	-0.5384293283192588	35.19078947368421	5349	1.8157834264356658	1103.9963232728849
chr15	74775001	74790000	chr15	74775001	74990000	215000	15000	17.65891472868217	96.0%	0.045	-0.5416919428258934	0.048	-0.5416919428258934	17.65891472868217	2278	1.846567348611673	714.6215639127174
chr12	89935001	89950000	chr12	89700001	89950000	250000	15000	19.6	95.0%	0.0424999999999999	-0.5418993807139333	0.046	-0.5418993807139333	19.6	2940	2.0387780012940646	917.450100582329
chr7	116660001	116675000	chr7	116660001	116925000	265000	15000	18.41509433962264	96.0%	0.075	-0.5489573280435196	0.08	-0.5489573280435196	18.41509433962264	2928	2.4109759892624814	1150.0355468782036
chr20	50785001	50800000	chr20	50785001	50975000	190000	15000	16.86842105263158	96.0%	0.0995	-0.5547116080223536	0.10600000000000001	-0.5547116080223536	16.86842105263158	1923	1.4534735863554393	497.08796653356023
chr12	43875001	43895000	chr12	43495001	43895000	400000	20000	11.39375	96.0%	0.0915	-0.5587918621599194	0.096	-0.5587918621599194	11.39375	3646	1.5462113003028446	1979.150464387641
chr2	189275001	189300000	chr2	189075001	189300000	225000	25000	20.737777777777776	97.0%	0.086	-0.5627989412128702	0.093	-0.5627989412128702	20.73777777777778	4666	1.9405601966563062	2183.1302212383443
chr2	46050001	46075000	chr2	46050001	46370000	320000	25000	24.5625	97.0%	0.053	-0.5654416917752026	0.0545	-0.5654416917752026	24.5625	7860	3.2194712095478333	5151.153935276533
chr19	45635001	45660000	chr19	45480001	45660000	180000	25000	19.622222222222224	95.0%	0.0915	-0.566949967565471	0.098	-0.566949967565471	19.622222222222224	3532	1.5314088038936875	1378.2679235043188
chr3	87080001	87095000	chr3	86875001	87095000	220000	15000	18.484848484848484	96.0%	0.0705	-0.5718267812060605	0.07450000000000001	-0.5718267812060605	18.484848484848484	2440	1.7318640843080455	685.818177385986
chr3	90525001	90545000	chr3	90525001	90715000	190000	20000	26.45394736842105	96.0%	0.03	-0.5727126744597738	0.034	-0.5727126744597738	26.45394736842105	4021	2.3459868808288826	1426.3600235439606
chr12	21700001	21720000	chr12	21700001	22070000	370000	20000	14.62162162162162	96.0%	0.0515	-0.5736214910326283	0.0545	-0.5736214910326283	14.621621621621621	4328	2.7898373187110646	3303.1673853539005
chr17	7040001	7055000	chr17	7040001	7175000	135000	15000	24.1358024691358	97.0%	0.028	-0.5786003734695021	0.032	-0.5786003734695021	24.135802469135804	1955	1.9756478649185245	480.08243117520146
chr9	19480001	19500000	chr9	19480001	19865000	385000	20000	12.217532467532468	96.0%	0.083	-0.5801427653522392	0.091	-0.5801427653522392	12.217532467532468	3763	1.920017755814217	2365.4618751631156
chr8	57990001	58005000	chr8	57990001	58365000	375000	15000	11.98222222222222	96.0%	0.086	-0.5825298576528236	0.087	-0.5825298576528236	11.982222222222223	2696	2.081684071027983	1405.1367479438886
chr3	43150001	43170000	chr3	43150001	43515000	365000	20000	13.178082191780822	97.0%	0.081	-0.5827901896762734	0.083	-0.5827901896762734	13.178082191780822	3848	1.8775593469199638	2192.9893172025177
chr7	151350001	151370000	chr7	151350001	151560000	210000	20000	20.392857142857142	96.0%	0.0445	-0.5838335315908951	0.048	-0.5838335315908951	20.392857142857142	3426	1.556482895687049	1045.9565059016968
chr6	158060001	158085000	chr6	157865001	158085000	220000	25000	18.80454545454545	98.0%	0.095	-0.5845183477226515	0.10200000000000001	-0.5845183477226515	18.804545454545455	4137	1.4447677896670457	1589.2445686337503
chr9	94775001	94800000	chr9	94775001	95135000	360000	25000	14.0	97.0%	0.056	-0.5856951262422133	0.061	-0.5856951262422133	14.0	5040	3.1796162418082385	5723.309235254829
chr2	156575001	156600000	chr2	155685001	156600000	915000	25000	6.594535519125683	95.0%	0.047	-0.5900024131679379	0.049	-0.5900024131679379	6.594535519125683	6034	2.26978171355255	10384.251339502916
chr11	72015001	72035000	chr11	72015001	72235000	220000	20000	21.619318181818183	98.0%	0.043	-0.590664349344919	0.048	-0.590664349344919	21.619318181818183	3805	1.75003093329383	1232.0217770388563
chr10	11715001	11730000	chr10	11410001	11730000	320000	15000	17.130208333333332	95.0%	0.0215	-0.596624134407986	0.0235	-0.596624134407986	17.130208333333332	3289	3.17185211355757	1826.9868174091603
chr6	133490001	133515000	chr6	132945001	133515000	570000	25000	10.421052631578949	96.0%	0.0775	-0.5993442419587801	0.081	-0.5993442419587801	10.421052631578947	5940	2.699380876782621	7693.23549883047
chr8	17100001	17120000	chr8	16775001	17120000	345000	20000	15.181159420289855	97.0%	0.039	-0.6151881528618679	0.043	-0.6151881528618679	15.181159420289855	4190	3.157565894236934	3485.952747237575
chr7	92035001	92055000	chr7	91815001	92055000	240000	20000	19.09895833333333	95.0%	0.0595	-0.6186756209649206	0.0635	-0.6186756209649206	19.098958333333332	3667	1.8585862531659274	1427.3942424314323
chr13	49660001	49680000	chr13	49660001	49990000	330000	20000	14.193181818181818	95.0%	0.0839999999999999	-0.6227019317665154	0.0885	-0.6227019317665154	14.193181818181818	3747	2.2577472194964083	2384.181063788207
chr12	54830001	54855000	chr12	54830001	55075000	245000	25000	16.808163265306124	96.0%	0.093	-0.6322140253023231	0.1	-0.6322140253023231	16.808163265306124	4118	1.6129683952248952	1975.8862841504967
chr9	108750001	108770000	chr9	108300001	108770000	470000	20000	10.231382978723405	96.0%	0.063	-0.6342890526069594	0.0655	-0.6342890526069594	10.231382978723405	3847	2.489580130702188	3744.328516576091
chr6	99730001	99750000	chr6	99435001	99750000	315000	20000	14.61904761904762	95.0%	0.079	-0.6417567152557998	0.08	-0.6417567152557998	14.619047619047619	3684	1.9876557763578524	2003.5570225687152
chr10	102915001	102935000	chr10	102915001	103390000	475000	20000	10.978947368421052	96.0%	0.076	-0.643523539237511	0.079	-0.643523539237511	10.978947368421053	4172	2.4553542250227443	3732.1384220345712
chr2	26945001	26970000	chr2	26945001	27090000	145000	25000	28.917241379310344	96.0%	0.027	-0.6478941648264577	0.031	-0.6478941648264577	28.917241379310344	4193	1.3838309335633348	1003.2774268334176
chr1	24835001	24860000	chr1	24835001	25105000	270000	25000	14.84814814814815	95.0%	0.098	-0.6543873286910982	0.10300000000000001	-0.6543873286910982	14.848148148148148	4009	1.4218277961370225	1919.4675247849805
chr2	152165001	152190000	chr2	152025001	152190000	165000	25000	23.612121212121213	96.0%	0.093	-0.6592478640482087	0.101	-0.6592478640482087	23.612121212121213	3896	1.190796268297875	982.4069213457469
chr17	48480001	48500000	chr17	48480001	48615000	135000	20000	26.58333333333333	95.0%	0.033	-0.6636353830738627	0.036	-0.6636353830738627	26.583333333333332	2871	1.6484393962260337	712.1258191696465
chr17	40905001	40930000	chr17	40905001	41345000	440000	25000	11.575	96.0%	0.0775	-0.6659465704532647	0.08349999999999999	-0.6659465704532647	11.575	5093	2.9881815160891154	6573.9993353960535
chr9	37900001	37925000	chr9	37900001	38440000	540000	25000	8.353703703703705	97.0%	0.062	-0.6680156516320475	0.0665	-0.6680156516320475	8.353703703703705	4511	2.5409083259490015	6860.452480062304
chr9	69180001	69200000	chr9	69055001	69200000	145000	20000	27.767241379310345	97.0%	0.052	-0.6805177223702674	0.055	-0.6805177223702674	27.767241379310345	3221	2.339441431804362	1085.500824357224
chr8	130670001	130690000	chr8	130285001	130690000	405000	20000	12.0	98.0%	0.099	-0.6819042539116735	0.101	-0.6819042539116735	12.0	3888	1.9535322376283712	2531.777779966369
chr2	105515001	105530000	chr2	105395001	105530000	135000	15000	27.48148148148148	98.0%	0.064	-0.696210740032104	0.071	-0.696210740032104	27.48148148148148	2226	1.3313729319733525	323.52362246952464
chr1	32690001	32715000	chr1	32690001	32880000	190000	25000	21.50526315789474	96.0%	0.0525	-0.7031567370233043	0.058499999999999996	-0.7031567370233043	21.50526315789474	4086	1.587226571111449	1507.8652425558766
chr2	66400001	66425000	chr2	65875001	66425000	550000	25000	12.338181818181818	96.0%	0.091	-0.706500536453554	0.0955	-0.706500536453554	12.338181818181818	6786	2.0515002280658616	5641.62562718112
chr13	26985001	27000000	chr13	26985001	27350000	365000	15000	13.360730593607306	97.0%	0.076	-0.7318311655729309	0.081	-0.7318311655729309	13.360730593607306	2926	2.7749248986015096	1823.125658381192
chr14	77845001	77870000	chr14	77845001	78035000	190000	25000	20.757894736842104	96.0%	0.0975	-0.7338193340890017	0.10250000000000001	-0.7338193340890017	20.757894736842104	3944	1.4002637837365506	1330.250594549723
chr18	35570001	35595000	chr18	35405001	35595000	190000	25000	23.03684210526316	97.0%	0.0925	-0.7385202300569234	0.098	-0.7385202300569234	23.03684210526316	4377	1.8243975213848136	1733.1776453155728
chr8	118110001	118130000	chr8	117660001	118130000	470000	20000	10.88563829787234	98.0%	0.091	-0.7395246839744168	0.0955	-0.7395246839744168	10.88563829787234	4093	2.3918398895950337	3597.3271939509305
chr10	102220001	102240000	chr10	102220001	102485000	265000	20000	16.933962264150942	97.0%	0.072	-0.7398363896158305	0.08	-0.7398363896158305	16.933962264150942	3590	1.9751082620127594	1674.8918061868198
chr10	131780001	131800000	chr10	131230001	131800000	570000	20000	8.285087719298245	96.0%	0.086	-0.7503394412762405	0.091	-0.7503394412762405	8.285087719298245	3778	1.945191704269413	3548.029668587409
chr11	13340001	13360000	chr11	13210001	13360000	150000	20000	28.8	98.0%	0.0345	-0.7504553761063963	0.037000000000000005	-0.7504553761063963	28.8	3456	1.87467858872433	899.8457225876784
chr11	95670001	95700000	chr11	95340001	95700000	360000	30000	14.942129629629628	96.0%	0.0905	-0.756173831401275	0.0955	-0.756173831401275	14.94212962962963	6455	1.7092851932481974	4430.467220899328
chr10	103245001	103265000	chr10	102815001	103265000	450000	20000	10.783333333333331	96.0%	0.0465	-0.7665705988044227	0.0475	-0.7665705988044227	10.783333333333333	3882	2.416476082559097	3479.7255588851
chr13	90860001	90880000	chr13	89880001	90880000	1000000	20000	5.89	96.0%	0.0285	-0.7824081519497547	0.0305	-0.7824081519497547	5.89	4712	3.63769538501318	11640.625232042175
chr1	224840001	224860000	chr1	224635001	224860000	225000	20000	19.93888888888889	95.0%	0.075	-0.7870007403446354	0.082	-0.7870007403446354	19.93888888888889	3589	2.1393895082554293	1540.360445943909
chr5	77560001	77580000	chr5	77560001	78215000	655000	20000	8.314885496183207	95.0%	0.077	-0.791831758584385	0.08	-0.791831758584385	8.314885496183207	4357	2.3745786211131534	4977.116789853169
chr3	73065001	73090000	chr3	72845001	73090000	245000	25000	18.79183673469388	98.0%	0.097	-0.7927993869318729	0.106	-0.7927993869318729	18.791836734693877	4604	1.8973018055313722	2324.194711775931
chr5	141405001	141425000	chr5	141405001	141565000	160000	20000	25.6015625	99.0%	0.026	-0.7988531515981738	0.0295	-0.7988531515981738	25.6015625	3277	2.0533662600569085	1051.3235251491371
chr1	31645001	31660000	chr1	31645001	31790000	145000	15000	29.229885057471265	98.0%	0.053	-0.8131858876568941	0.057	-0.8131858876568941	29.229885057471265	2543	1.5071127500389967	393.3564277601781
chr15	98840001	98860000	chr15	98525001	98860000	335000	20000	13.932835820895525	95.0%	0.074	-0.8148443871120761	0.078	-0.8148443871120761	13.932835820895523	3734	2.76312048886138	2962.0651640593996
chr3	101560001	101580000	chr3	101560001	101710000	150000	20000	24.633333333333333	95.0%	0.0765	-0.8221694169422272	0.08199999999999999	-0.8221694169422272	24.633333333333333	2956	1.119151238583027	537.192594519853
chr1	91610001	91630000	chr1	91610001	91935000	325000	20000	14.76923076923077	97.0%	0.084	-0.8260871985413752	0.092	-0.8260871985413752	14.76923076923077	3840	2.5048423606174426	2605.03605504214
chr14	20320001	20340000	chr14	20320001	20595000	275000	20000	14.195454545454544	95.0%	0.079	-0.8264808937795409	0.082	-0.8264808937795409	14.195454545454545	3123	2.000399510228096	1760.3515690007243
chr14	33840001	33860000	chr14	33840001	34325000	485000	20000	11.167525773195877	95.0%	0.075	-0.8308927320169237	0.083	-0.8308927320169237	11.167525773195877	4333	3.8984326042062847	6050.367401728154
chr1	61815001	61840000	chr1	61615001	61840000	225000	25000	22.066666666666663	98.0%	0.093	-0.8310477512670665	0.101	-0.8310477512670665	22.066666666666666	4965	1.980970109826529	2228.591373554845
chr3	186610001	186635000	chr3	186610001	186830000	220000	25000	19.90909090909091	98.0%	0.098	-0.8379006758487583	0.10500000000000001	-0.8379006758487583	19.90909090909091	4380	1.4746200919684807	1622.0821011653288
chr7	133855001	133875000	chr7	133855001	134000000	145000	20000	28.439655172413797	97.0%	0.088	-0.8395393152138936	0.094	-0.8395393152138936	28.439655172413794	3299	1.5159031796856266	703.3790753741307
chr14	22300001	22325000	chr14	22300001	22490000	190000	25000	24.71578947368421	95.0%	0.0375	-0.8689600728172392	0.040499999999999994	-0.8689600728172392	24.71578947368421	4696	2.397459405994742	2277.5864356950046
chr8	127200001	127220000	chr8	127200001	127675000	475000	20000	8.597368421052632	96.0%	0.093	-0.8762149480389791	0.099	-0.8762149480389791	8.597368421052632	3267	1.9034386241461125	2893.226708702091
chr4	69155001	69175000	chr4	68330001	69175000	845000	20000	6.718934911242603	95.0%	0.075	-0.8777998117961872	0.081	-0.8777998117961872	6.718934911242603	4542	3.1863133737947855	8615.7913627411
chr14	54560001	54575000	chr14	54560001	54815000	255000	15000	16.43137254901961	99.0%	0.03	-0.889898054640524	0.033	-0.889898054640524	16.431372549019606	2514	3.3679266645367614	1545.8783390223734
chr7	54865001	54885000	chr7	54865001	55125000	260000	20000	16.5625	95.0%	0.078	-0.8926315168127748	0.081	-0.8926315168127748	16.5625	3445	1.9375661813939224	1612.0550629197435
chr3	14250001	14270000	chr3	14250001	14635000	385000	20000	11.876623376623376	95.0%	0.094	-0.8976121184518411	0.093	-0.8976121184518411	11.876623376623376	3658	1.6578907494770876	2042.521403355772
chr11	110350001	110375000	chr11	110190001	110375000	185000	25000	25.0	97.0%	0.03	-0.9014077566065104	0.032	-0.9014077566065105	25.0	4625	2.414559970284518	2233.467972513179
chr8	125710001	125725000	chr8	125710001	125925000	215000	15000	21.41860465116279	98.0%	0.063	-0.9048278849762412	0.068	-0.9048278849762411	21.41860465116279	2763	1.8612771127571477	720.3142426370162
chr4	89865001	89885000	chr4	89575001	89885000	310000	20000	14.866935483870968	97.0%	0.0755	-0.9079149321307728	0.08149999999999999	-0.9079149321307727	14.866935483870968	3687	2.2067537224699953	2189.0996926902353
chr14	50520001	50540000	chr14	50325001	50540000	215000	20000	19.848837209302324	98.0%	0.07	-0.9118820133860732	0.071	-0.9118820133860733	19.848837209302324	3414	2.263914152593847	1557.5729369845667
chr15	65005001	65035000	chr15	65005001	65250000	245000	30000	17.46938775510204	96.0%	0.056	-0.9126920100674556	0.058	-0.9126920100674556	17.46938775510204	5136	1.8093382489826988	3191.6726712054806
chr13	110810001	110830000	chr13	110585001	110830000	245000	20000	15.98469387755102	97.0%	0.094	-0.9241471869800248	0.102	-0.9241471869800248	15.98469387755102	3133	1.7823311301423157	1397.3476060315754
chr3	39095001	39125000	chr3	39095001	39300000	205000	30000	22.87804878048781	96.0%	0.095	-0.9276633641333756	0.103	-0.9276633641333756	22.878048780487806	5628	1.6646388491971291	2457.0069414149625
chr7	17755001	17775000	chr7	17755001	18355000	600000	20000	9.347916666666666	95.0%	0.0805	-0.9412655634808382	0.08399999999999999	-0.9412655634808382	9.347916666666666	4487	3.3575219750399006	6446.442192076609
chr15	74350001	74370000	chr15	74350001	74620000	270000	20000	14.73148148148148	97.0%	0.087	-0.9430394594541612	0.0925	-0.9430394594541611	14.731481481481481	3182	1.6307378401040213	1408.9574938498745
chr5	38425001	38445000	chr5	38425001	38930000	505000	20000	10.891089108910892	95.0%	0.087	-0.9696781290401596	0.091	-0.9696781290401596	10.891089108910892	4400	2.8106564955923523	4542.020896877241
