chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr3	154950000	154955000	chr3	155320000	155325000	0,0,0	6.3850293	0.9998226	2.7068841	4.1403437	5.7047524	4.957635	1.5903046	8.63794
chr3	189960000	189965000	chr3	190320000	190325000	0,0,0	5.3801503	1.0	2.809109	1.9710009	2.9959416	3.58019	1.5470876	5.332191
chr3	154035000	154040000	chr3	154250000	154255000	0,0,0	4.8468294	0.99695295	2.8721092	2.1553135	2.610934	3.8783548	1.4484997	5.794189
chr5	64230000	64235000	chr5	64610000	64615000	0,0,0	6.394585	0.999685	2.7032325	4.4137135	5.0663943	4.1404195	1.567875	8.06372
chr5	1505000	1510000	chr5	1640000	1645000	0,0,0	6.163159	0.99822706	2.6895404	3.216026	3.9715345	3.4770918	1.4873163	6.3357816
chr5	141225000	141230000	chr5	141560000	141565000	0,0,0	7.477696	1.0	3.3124688	3.1661878	4.2795105	3.9215736	1.5221301	6.7359624
chr5	51380000	51385000	chr5	52000000	52005000	0,0,0	4.369098	0.9993004	2.3289196	3.2125485	3.6949856	4.4101872	1.7049075	7.2657857
chr5	31580000	31585000	chr5	31805000	31810000	0,0,0	8.556139	1.0	4.2417517	3.1266801	4.2860713	4.644949	1.7801585	7.4242196
chr5	151820000	151825000	chr5	152505000	152510000	0,0,0	8.897699	1.0	3.5530095	3.2274804	4.421832	3.56176	1.2969869	6.430631
chr5	90815000	90820000	chr5	91420000	91425000	0,0,0	5.5501533	0.9982915	2.227737	3.8403118	4.040557	2.9591722	1.7047276	6.3727827
chr5	166960000	166965000	chr5	167565000	167570000	0,0,0	6.21183	0.9992378	2.3744187	4.461596	4.699666	3.2141218	1.7246542	7.179985
chr5	168265000	168270000	chr5	168485000	168490000	0,0,0	7.04617	1.0	3.1725068	3.1309054	3.9106545	3.5920165	1.3446707	6.3750434
chr5	127755000	127760000	chr5	128200000	128205000	0,0,0	8.518712	0.999969	3.8221834	5.859805	6.01381	5.173613	2.7175825	10.382329
chr5	147950000	147955000	chr5	148115000	148120000	0,0,0	6.6064215	0.99970835	3.3818245	3.281764	4.567767	5.2236905	1.5239259	8.140814
chr5	145700000	145705000	chr5	146050000	146055000	0,0,0	5.399086	0.9961199	2.8031273	2.1845076	3.0791643	3.610684	1.0208368	5.552469
chr5	64635000	64640000	chr5	64785000	64790000	0,0,0	6.955662	1.0	3.685751	2.10238	3.8244743	4.768897	1.4552051	6.6376796
chr5	115630000	115635000	chr5	115830000	115835000	0,0,0	8.981181	1.0	4.2891693	2.4834435	4.8063245	5.201662	1.5432647	7.4091673
chr5	94520000	94525000	chr5	94735000	94740000	0,0,0	5.0431585	0.9955991	2.1586096	3.0122619	3.3435798	2.7489433	1.2136079	5.4265094
chr5	163560000	163565000	chr5	164500000	164505000	0,0,0	7.7075057	0.99972004	4.2186337	2.8834271	4.3451114	5.6187572	1.7566063	8.181804
chr5	175725000	175730000	chr5	175900000	175905000	0,0,0	8.808912	1.0	3.933069	2.8634171	5.033909	4.930624	1.794012	7.4758835
chr5	68285000	68290000	chr5	68455000	68460000	0,0,0	6.1992984	0.9982367	2.6806524	3.083699	4.0819244	3.6001832	1.5862304	6.341249
chr5	6775000	6780000	chr5	7740000	7745000	0,0,0	5.1244044	1.0	2.5957294	2.438975	2.4552824	2.5980933	1.2196617	4.766071
chr5	170265000	170270000	chr5	170420000	170425000	0,0,0	5.9434533	0.99833846	2.1968727	3.7364979	4.436134	3.0793517	1.4075905	6.400683
chr5	168990000	168995000	chr5	169580000	169585000	0,0,0	4.6720147	0.99712276	2.1743104	2.88722	3.4443336	3.2851114	1.3720746	5.851529
chr5	33995000	34000000	chr5	34450000	34455000	0,0,0	9.085432	1.0	4.5692096	2.1447906	3.2935367	3.7146955	1.0559663	5.6211762
chr5	71780000	71785000	chr5	72015000	72020000	0,0,0	6.2246733	0.9998883	2.3859608	5.2739754	6.132138	4.412563	1.8851302	9.100541
chr5	16695000	16700000	chr5	17190000	17195000	0,0,0	5.854973	0.99959385	2.2822402	4.483005	5.2045765	3.8247654	2.0345635	7.809659
chr5	53260000	53265000	chr5	53430000	53435000	0,0,0	4.7240653	0.9937241	2.2618206	2.2569394	3.0017865	3.0653925	1.0298926	5.071561
chr5	168985000	168990000	chr5	169195000	169200000	0,0,0	5.5389524	0.99772716	2.74105	2.3777244	3.6156995	3.9738252	1.3507723	6.0873585
chr5	80090000	80095000	chr5	80305000	80310000	0,0,0	11.171075	0.9999999	3.3860252	9.6187315	12.6105175	7.4477615	3.6179237	15.997745
chr5	82350000	82355000	chr5	83560000	83565000	0,0,0	7.066832	0.999997	2.9998481	6.500343	8.190546	6.9448028	2.792678	12.722885
chr5	68285000	68290000	chr5	69005000	69010000	0,0,0	6.9772534	0.9997834	3.1173327	4.4458756	5.0710607	4.486348	1.5601918	8.438237
chr5	50955000	50960000	chr5	52655000	52660000	0,0,0	7.6864557	0.99980295	3.39116	4.8147154	5.042999	4.253025	2.4486287	8.532772
chr5	50960000	50965000	chr5	52010000	52015000	0,0,0	8.219366	0.9999973	3.9827754	5.3979483	7.6404943	8.039904	3.5186274	12.838079
chr5	5140000	5145000	chr5	5415000	5420000	0,0,0	8.124055	1.0	2.9555447	4.1409125	5.885663	4.322851	1.8941011	8.003662
chr5	7390000	7395000	chr5	7745000	7750000	0,0,0	5.3432555	0.99749446	2.0519073	3.6832383	3.9234626	2.7158823	1.3408346	5.9898715
chr5	17215000	17220000	chr5	18280000	18285000	0,0,0	10.089035	1.0	4.340624	4.0954227	6.9316096	6.4457707	2.2547147	10.086146
chr5	145905000	145910000	chr5	146050000	146055000	0,0,0	7.401418	0.99965686	3.0355427	4.27617	5.215221	4.177183	1.7668892	7.978223
chr5	136250000	136255000	chr5	136775000	136780000	0,0,0	7.643529	1.0	3.6956737	3.5465019	4.2782335	4.3460574	1.9751043	7.4985037
chr5	43725000	43730000	chr5	44330000	44335000	0,0,0	6.9953275	0.9999767	2.8151333	5.46772	7.2278495	5.808847	2.2563715	10.669043
chr5	90930000	90935000	chr5	91415000	91420000	0,0,0	8.502199	0.99998194	2.8119369	6.717225	8.063733	4.9519405	2.572082	10.922808
chr5	112550000	112555000	chr5	112845000	112850000	0,0,0	4.3709965	0.98778564	2.580329	1.5192049	2.060467	3.055197	1.0765766	4.4056015
chr5	37410000	37415000	chr5	38190000	38195000	0,0,0	10.947725	1.0	3.9482718	6.2875614	7.7851963	5.351106	2.6660044	10.940049
chr5	80710000	80715000	chr5	81105000	81110000	0,0,0	4.8079376	0.9993128	2.1898708	3.2595892	4.567364	4.3862643	1.5556618	7.2836766
chr5	90440000	90445000	chr5	90785000	90790000	0,0,0	6.1600227	1.0	3.2883282	2.2320497	2.842246	3.4500806	1.2613723	5.434125
chr5	102580000	102585000	chr5	103040000	103045000	0,0,0	4.553343	0.9979298	2.227149	2.5964746	3.6355195	3.872787	1.2602506	6.1807647
chr5	32230000	32235000	chr5	32610000	32615000	0,0,0	8.496463	1.0	2.6410942	4.8649015	5.6997633	3.2278292	1.6909859	7.5521865
chr5	53170000	53175000	chr5	54225000	54230000	0,0,0	7.2397566	0.99994123	3.3435564	4.562053	5.911285	5.6873136	2.602809	9.742472
chr5	112550000	112555000	chr5	112755000	112760000	0,0,0	9.515748	0.99997675	3.1794007	5.558881	8.321383	5.728152	2.1156104	10.669379
chr5	140070000	140075000	chr5	140150000	140155000	0,0,0	5.216747	1.0	3.4414473	1.408354	2.0447586	3.9179165	0.78507686	5.169787
chr5	146540000	146545000	chr5	146965000	146970000	0,0,0	9.102365	0.9999995	5.172935	5.435387	7.0669017	9.674542	2.668556	14.505998
chr5	159155000	159160000	chr5	159985000	159990000	0,0,0	11.554948	1.0	5.6483927	2.5507863	2.7932107	2.8266363	1.40659	5.0940022
chr5	148180000	148185000	chr5	148725000	148730000	0,0,0	7.509008	0.99949485	3.6627378	2.7503128	4.700654	5.1467657	2.090043	7.5914884
chr5	79020000	79025000	chr5	79130000	79135000	0,0,0	8.338533	1.0	2.9308681	3.9495194	5.3110394	3.679451	1.4590743	7.1901345
chr5	67155000	67160000	chr5	67205000	67210000	0,0,0	6.4107327	0.9996338	2.204787	4.7093153	5.757259	3.7270563	1.8045366	7.9131145
chr5	62455000	62460000	chr5	62775000	62780000	0,0,0	7.633129	1.0	3.9375274	2.1731408	3.1497838	3.6683414	1.2416888	5.600022
chr5	170810000	170815000	chr5	171340000	171345000	0,0,0	4.6642637	0.99288136	2.0746114	2.7604146	2.910145	2.4918487	1.340784	4.9455504
chr5	39375000	39380000	chr5	39545000	39550000	0,0,0	8.795656	1.0	3.5589778	4.2417336	5.8490767	4.7969413	1.5817866	8.56737
chr5	95860000	95865000	chr5	96335000	96340000	0,0,0	10.54601	0.99999523	5.0584297	4.833423	7.5473466	7.9589148	3.177694	12.25529
chr5	113335000	113340000	chr5	113510000	113515000	0,0,0	7.482928	0.99983203	2.1607494	5.6272225	6.8468466	3.690827	2.0044541	8.692802
chr5	127750000	127755000	chr5	128845000	128850000	0,0,0	5.5755315	1.0	2.447481	3.1208441	3.3258874	2.7999997	1.5554364	5.5740833
chr5	114800000	114805000	chr5	115070000	115075000	0,0,0	4.5465417	1.0	2.301739	2.0815067	2.2228951	2.3802187	1.0848676	4.230447
chr5	154465000	154470000	chr5	154610000	154615000	0,0,0	13.007534	1.0	4.8440375	5.5432706	7.7836714	5.8365483	2.001437	10.7639
chr5	170100000	170105000	chr5	170180000	170185000	0,0,0	9.1161585	1.0	3.342606	5.328647	5.9660006	3.9846163	2.1889763	8.721191
chr5	16935000	16940000	chr5	17185000	17190000	0,0,0	4.5401134	0.99426085	2.107535	2.3818042	3.1297793	3.043819	1.1852115	5.1609783
chr5	147885000	147890000	chr5	147930000	147935000	0,0,0	5.2184668	0.9982527	2.0709937	3.2684565	4.3503704	3.445029	1.2592868	6.3503237
chr5	138640000	138645000	chr5	139260000	139265000	0,0,0	7.206478	0.99995744	2.6548038	6.0790634	6.8942003	4.662096	2.8100266	10.065707
chr5	79135000	79140000	chr5	79465000	79470000	0,0,0	5.2414193	0.9951243	2.4438913	2.5694337	3.1553242	3.0401013	1.4118007	5.3240423
chr5	157325000	157330000	chr5	157740000	157745000	0,0,0	9.054699	1.0	2.7505727	5.0085187	6.554889	3.8755178	1.7949841	8.327535
chr5	59385000	59390000	chr5	59670000	59675000	0,0,0	6.405446	0.99883604	3.1982894	2.1738083	4.199029	4.824366	1.4546226	6.7566404
chr5	149125000	149130000	chr5	149265000	149270000	0,0,0	6.458571	1.0	2.7865894	3.3646035	3.490699	2.8323984	1.2160934	5.823157
chr5	140765000	140770000	chr5	141255000	141260000	0,0,0	4.6214843	0.99499094	2.1679723	2.8441944	2.9719214	2.7688901	1.3085243	5.297063
chr5	129770000	129775000	chr5	131105000	131110000	0,0,0	11.46608	1.0	4.0662003	5.680137	8.2170725	5.916102	2.969294	10.965114
chr5	146530000	146535000	chr5	147185000	147190000	0,0,0	8.942221	0.9999786	4.689777	4.497071	5.74217	6.7566495	2.524912	10.754046
chr5	58495000	58500000	chr5	58850000	58855000	0,0,0	14.439623	1.0	6.9910884	4.3441243	6.62149	7.048671	1.9696971	10.910114
chr5	36505000	36510000	chr5	36690000	36695000	0,0,0	5.517184	1.0	2.9547317	2.0704064	2.769457	3.4023702	1.3557644	5.2427316
chr5	112990000	112995000	chr5	113505000	113510000	0,0,0	6.0507607	0.9996416	2.9251595	3.4396942	4.6844983	4.8772044	1.7900323	7.9347105
chr5	95855000	95860000	chr5	96600000	96605000	0,0,0	7.61721	1.0	3.586054	2.379171	4.082745	4.2611904	1.1630615	6.376009
chr5	128210000	128215000	chr5	128840000	128845000	0,0,0	10.640237	1.0	4.76789	3.9076905	5.8152366	5.535761	2.0401099	9.009263
chr5	154650000	154655000	chr5	154935000	154940000	0,0,0	6.069589	1.0	2.4169383	3.438771	3.5488753	2.546028	1.2025989	5.602713
chr5	108640000	108645000	chr5	109475000	109480000	0,0,0	6.402102	0.9999213	2.6564915	5.1208453	6.0793962	4.899285	2.2884016	9.451147
chr5	140240000	140245000	chr5	140350000	140355000	0,0,0	11.132579	0.99998873	4.453443	5.22157	8.072182	6.7544713	2.0102718	11.395866
chr5	133110000	133115000	chr5	133460000	133465000	0,0,0	9.4491415	0.9999872	3.5107327	6.68132	7.720501	5.3253164	2.2135026	11.264268
chr5	72365000	72370000	chr5	72820000	72825000	0,0,0	5.556217	0.9981328	2.4916892	2.913076	3.9589665	3.694574	1.267047	6.283975
chr5	147225000	147230000	chr5	147365000	147370000	0,0,0	4.2688055	1.0	2.3384926	1.6909069	2.0942602	2.6576452	0.8085703	4.1606736
chr5	167580000	167585000	chr5	168045000	168050000	0,0,0	5.878465	0.9990201	2.8460336	3.3764353	3.8965192	3.9274864	1.8131812	6.9287624
chr5	95660000	95665000	chr5	95730000	95735000	0,0,0	4.5595264	0.995634	2.319383	2.3560774	2.9938557	3.3401794	1.2043027	5.4344707
chr5	142715000	142720000	chr5	142880000	142885000	0,0,0	9.875178	0.99999046	4.4744186	4.494197	7.6353054	7.569814	2.1208532	11.564655
chr5	131425000	131430000	chr5	132005000	132010000	0,0,0	7.0505633	0.99986917	2.3406112	5.036774	6.815483	4.4651647	2.1178262	8.942297
chr5	126675000	126680000	chr5	126780000	126785000	0,0,0	5.148159	1.0	2.6948807	1.9318156	2.3075154	2.6791306	1.1044664	4.3963
chr5	122515000	122520000	chr5	123610000	123615000	0,0,0	6.980639	1.0	3.5357897	2.7605934	2.876029	3.0661478	1.8340772	5.5200086
chr5	144200000	144205000	chr5	145235000	145240000	0,0,0	5.583876	1.0	2.6874514	2.6622858	3.1595278	3.1742249	1.3566543	5.540701
chr5	32485000	32490000	chr5	32610000	32615000	0,0,0	5.140972	1.0	2.7345457	1.3103565	2.2444339	2.799776	0.8387953	3.9645374
chr5	36265000	36270000	chr5	36690000	36695000	0,0,0	9.426936	1.0	3.284421	5.0086603	6.552722	4.443784	1.8276197	8.895926
chr5	159515000	159520000	chr5	159980000	159985000	0,0,0	6.880302	0.9998899	3.4449844	4.732113	4.7451267	4.9087987	2.2566805	9.115121
chr5	127875000	127880000	chr5	128205000	128210000	0,0,0	5.842581	0.9982092	2.6606593	3.2208436	3.7724798	3.4627733	1.3848339	6.325745
chr5	90440000	90445000	chr5	90595000	90600000	0,0,0	4.5364637	1.0	2.5476878	1.5698884	2.2919135	3.0963285	0.7072763	4.491785
chr5	136245000	136250000	chr5	136425000	136430000	0,0,0	6.1882653	1.0	2.8984802	1.8723886	2.7836874	2.8139272	0.9351826	4.4782724
chr5	158695000	158700000	chr5	159105000	159110000	0,0,0	8.227611	0.99986964	4.144586	3.4229996	5.225231	5.9032845	2.2236857	8.9459505
chr5	150160000	150165000	chr5	150215000	150220000	0,0,0	5.3314843	0.999092	2.1115644	3.7688627	4.725908	3.654878	1.4347391	7.004978
chr5	53170000	53175000	chr5	53425000	53430000	0,0,0	4.824255	1.0	2.0473866	2.5301776	2.8382328	2.3133225	0.9844247	4.5623693
chr5	96610000	96615000	chr5	96745000	96750000	0,0,0	4.363688	1.0	2.0718277	1.9234715	2.303036	2.2685547	0.9347677	3.9783072
chr5	76865000	76870000	chr5	77015000	77020000	0,0,0	5.3843846	1.0	2.8145218	1.9968288	2.802221	3.3214273	1.1026934	5.0963864
chr5	176415000	176420000	chr5	176575000	176580000	0,0,0	7.3083396	0.99981654	2.1999633	5.440856	6.6769986	3.7681665	2.0739357	8.604483
chr5	56265000	56270000	chr5	56840000	56845000	0,0,0	10.227741	0.99999994	5.123932	6.40928	9.879848	11.084021	3.7185364	16.781158
chr5	88725000	88730000	chr5	89725000	89730000	0,0,0	7.7919827	1.0	4.1513834	1.7983075	3.3214784	4.1828985	1.25388	5.7813945
chr5	16160000	16165000	chr5	16455000	16460000	0,0,0	7.778472	1.0	2.6878183	3.8965101	4.9855213	3.3170729	1.5457361	6.7806373
chr5	34485000	34490000	chr5	34895000	34900000	0,0,0	8.591283	0.99997574	4.6794553	3.7930245	5.664231	7.2557187	1.9309072	10.627296
chr5	66805000	66810000	chr5	67150000	67155000	0,0,0	6.086025	1.0	2.8677409	2.42201	3.4900072	3.5366883	1.4181925	5.6895857
chr5	138580000	138585000	chr5	139260000	139265000	0,0,0	6.9291673	0.9999247	2.6038427	5.0836287	6.7191844	4.9763327	2.7811947	9.495113
chr5	44535000	44540000	chr5	44770000	44775000	0,0,0	11.078999	0.9999954	3.9525437	7.127681	8.794719	5.9605923	2.7077465	12.2963085
chr5	131585000	131590000	chr5	132005000	132010000	0,0,0	6.547574	0.9997992	3.0538895	3.3231397	5.43676	5.5600834	1.7641771	8.513986
chr5	102680000	102685000	chr5	103040000	103045000	0,0,0	4.8235	0.9975894	2.3510642	2.242257	3.707149	4.035386	1.3914404	6.0285034
chr5	135560000	135565000	chr5	135830000	135835000	0,0,0	15.408326	1.0	4.4639854	9.140926	11.513273	6.366881	3.5971456	14.492149
chr5	150460000	150465000	chr5	150520000	150525000	0,0,0	4.8827806	1.0	2.6993349	1.6675545	2.3534436	3.0793266	1.0597103	4.5615973
chr5	146965000	146970000	chr5	147185000	147190000	0,0,0	8.171893	0.9997612	3.1073575	4.907982	5.622926	3.978168	1.8495878	8.340818
chr5	149135000	149140000	chr5	149230000	149235000	0,0,0	4.974142	1.0	3.1001785	1.448948	2.1173258	3.5396369	0.75413156	4.8275905
chr5	112995000	113000000	chr5	113600000	113605000	0,0,0	7.571502	0.99981904	3.1643405	4.312513	5.681872	4.784834	1.8542167	8.618178
chr5	149035000	149040000	chr5	149110000	149115000	0,0,0	4.9995985	1.0	2.3264601	1.8927829	2.8057833	2.8088746	1.1915423	4.4913483
chr5	103805000	103810000	chr5	104175000	104180000	0,0,0	10.011498	0.99999166	3.5045204	6.7674956	8.494716	5.681059	2.458914	11.69661
chr5	80345000	80350000	chr5	80670000	80675000	0,0,0	7.2732825	1.0	2.9862134	3.3192635	3.4987473	2.6505132	1.1798084	5.60097
chr5	690000	695000	chr5	780000	785000	0,0,0	15.178797	1.0	3.617916	23.964746	30.64248	14.515011	11.968551	35.81701
chr5	146145000	146150000	chr5	146430000	146435000	0,0,0	4.538811	1.0	2.4043581	1.827754	2.0795884	2.449224	0.8494581	4.0738945
chr5	179165000	179170000	chr5	179490000	179495000	0,0,0	9.156148	1.0	3.811558	4.524063	5.96524	4.9991856	2.4110446	9.020576
chr5	1760000	1765000	chr5	2015000	2020000	0,0,0	7.990837	1.0	3.4195595	3.1856358	4.4108124	3.88491	1.1750205	6.716586
chr5	130110000	130115000	chr5	130715000	130720000	0,0,0	4.4730153	0.99831367	2.0995166	2.9000206	3.8445194	3.8080537	2.0566454	6.38585
chr5	139420000	139425000	chr5	139510000	139515000	0,0,0	9.601487	1.0	3.9846387	4.1234713	6.5609107	5.768051	2.1155121	9.433359
chr5	115630000	115635000	chr5	116065000	116070000	0,0,0	15.647056	1.0	6.281631	5.2677035	8.335464	7.046694	2.611047	11.729097
chr5	88730000	88735000	chr5	88880000	88885000	0,0,0	6.551608	1.0	3.01629	2.4332652	3.180157	3.0518675	1.0036205	5.21477
chr5	149315000	149320000	chr5	149560000	149565000	0,0,0	7.84552	0.9997552	3.0033627	3.928039	6.055576	4.8244247	1.8107295	8.316015
chr5	72605000	72610000	chr5	72815000	72820000	0,0,0	5.4018083	0.99927837	2.280967	3.7225735	4.6696725	3.9258106	1.6754616	7.234765
chr5	153975000	153980000	chr5	154470000	154475000	0,0,0	6.792665	1.0	2.4676032	3.474869	3.927526	2.6053228	1.3870825	5.694095
chr5	149635000	149640000	chr5	149990000	149995000	0,0,0	6.930943	1.0	3.607919	2.4540584	3.6584926	4.3401494	1.2170675	6.521535
chr5	122190000	122195000	chr5	122490000	122495000	0,0,0	8.474719	0.999884	4.287429	3.2372136	5.378148	6.185412	1.6355183	9.062936
chr5	174330000	174335000	chr5	174410000	174415000	0,0,0	5.8029294	1.0	3.2027712	1.7648629	2.093868	2.6823606	0.83070177	4.2511277
chr5	77555000	77560000	chr5	78160000	78165000	0,0,0	5.3741865	0.99762815	2.4884424	3.121313	3.5108972	3.270216	1.5393119	6.0447164
chr5	137625000	137630000	chr5	137740000	137745000	0,0,0	7.778175	1.0	2.682305	4.03013	5.029325	3.2991567	1.4952123	6.881494
chr5	177115000	177120000	chr5	177310000	177315000	0,0,0	4.6246133	0.9953642	2.408064	2.1691036	2.9403906	3.446403	1.0337334	5.374495
chr5	62225000	62230000	chr5	62355000	62360000	0,0,0	8.885212	1.0	3.5858836	4.1278334	5.0959196	4.013801	1.8946283	7.6829863
chr5	65100000	65105000	chr5	65480000	65485000	0,0,0	4.392679	0.99678797	2.672047	2.0496936	2.4891376	3.9194956	1.3261629	5.741445
chr5	111685000	111690000	chr5	112145000	112150000	0,0,0	6.3030477	0.99924254	2.507588	4.248011	4.6374617	3.4103196	1.9737484	7.1863294
chr5	160205000	160210000	chr5	160340000	160345000	0,0,0	4.7499843	0.99798715	2.5009491	3.0155756	3.0856316	3.52835	1.6218629	6.208862
chr5	151445000	151450000	chr5	151740000	151745000	0,0,0	6.607792	1.0	2.176382	4.0465503	4.2763352	2.4149165	1.5030836	6.0118504
chr5	54905000	54910000	chr5	55145000	55150000	0,0,0	11.233151	1.0	5.5608764	3.8935866	6.0772433	6.7089453	1.7379657	10.169911
chr5	57495000	57500000	chr5	57775000	57780000	0,0,0	4.5036893	1.0	2.390924	2.0518599	2.261284	2.6607394	1.0554622	4.484615
chr5	75235000	75240000	chr5	75680000	75685000	0,0,0	5.56173	1.0	2.2833202	3.147408	3.4117355	2.615205	1.722982	5.412901
chr5	135885000	135890000	chr5	136210000	136215000	0,0,0	5.0746913	0.9994324	2.7897513	1.9383478	4.289671	5.751918	1.576808	7.474894
chr5	53475000	53480000	chr5	54215000	54220000	0,0,0	6.4537063	0.99899536	2.7239292	3.94111	4.2637277	3.4006643	1.536988	6.903873
chr5	72135000	72140000	chr5	72265000	72270000	0,0,0	6.236162	0.9992218	3.0037196	3.5483913	4.0240993	4.0051136	1.8109553	7.15924
chr5	78895000	78900000	chr5	78965000	78970000	0,0,0	5.387433	1.0	2.8823843	1.6318071	2.9560184	3.741191	1.2206873	5.191686
chr5	78465000	78470000	chr5	78965000	78970000	0,0,0	7.2704678	0.99942195	2.555548	4.071499	5.5199957	3.8375664	1.6991388	7.4566765
chr5	151825000	151830000	chr5	152270000	152275000	0,0,0	4.911934	1.0	2.8981557	1.2682112	2.3812742	3.5799031	0.6634305	4.707202
chr5	35090000	35095000	chr5	35180000	35185000	0,0,0	8.821402	1.0	3.139822	4.9056754	6.0954847	4.1337337	1.9077467	8.494334
chr5	39710000	39715000	chr5	40685000	40690000	0,0,0	7.1181746	0.9999963	2.4638605	7.180607	9.185681	6.122343	3.036249	12.505105
chr5	164010000	164015000	chr5	164470000	164475000	0,0,0	4.2845993	0.9995939	2.318109	3.0962608	4.052548	5.057552	1.4024665	7.8097835
chr5	148175000	148180000	chr5	148375000	148380000	0,0,0	6.7579613	0.99892753	2.7197623	3.2541902	4.7578106	3.945911	1.3140863	6.838525
chr5	6290000	6295000	chr5	6575000	6580000	0,0,0	4.8080525	0.9926766	2.0808983	2.762372	2.9767194	2.461751	1.2530819	4.917193
chr5	153975000	153980000	chr5	154635000	154640000	0,0,0	10.398719	1.0	3.8796253	4.2500954	5.725913	4.236988	2.1667576	8.014851
chr5	82640000	82645000	chr5	83565000	83570000	0,0,0	5.1603374	0.99890167	2.8743296	2.1392846	3.6473465	4.91309	1.435414	6.8146763
chr5	87780000	87785000	chr5	88690000	88695000	0,0,0	14.874531	1.0	6.7768364	7.305236	11.572328	11.404996	3.8391764	17.898539
chr5	77560000	77565000	chr5	78265000	78270000	0,0,0	6.4344077	0.9993442	2.8748322	3.5701876	4.5513134	4.156997	1.841228	7.3304973
chr5	34520000	34525000	chr5	34895000	34900000	0,0,0	8.962432	0.9999984	4.527885	4.7439957	7.95104	9.135665	2.5591185	13.35255
